id,period,sheet_name,source_row,date_display,start_date,end_date,year,title,category,item_kind,count,verification_status,public_note
TV01970,7. Dönem (2021–2026),7. DÖNEM,340,2021- 2023 basılan kitaplar,,,2021,"Osmanlı'dan Günümüze Darbeler (2. baskı), Mehmet Ö. Alkan",,publication,,uncertain_date,
TV01971,7. Dönem (2021–2026),7. DÖNEM,341,2021- 2023 basılan kitaplar,,,2021,"Ankara Rüzgarı: Gençlerbirliği Tarihi (2. baskı), Tanıl Bora",,publication,,uncertain_date,
TV01972,7. Dönem (2021–2026),7. DÖNEM,342,2021- 2023 basılan kitaplar,,,2021,"Köy Kadını, Modernite ve İslam (2. baskı), Noriko Nakayama",,publication,,uncertain_date,
TV01973,7. Dönem (2021–2026),7. DÖNEM,343,2021- 2023 basılan kitaplar,,,2021,"Osmanlı Matbuat Kapitalizmi ve Milliyetçilik, Arda Odabaşı",,publication,,uncertain_date,
TV01974,7. Dönem (2021–2026),7. DÖNEM,344,2021- 2023 basılan kitaplar,,,2021,"İttihat ve Terakki Cemiyeti'nin Kızıl Konak Evrakı, Burak Aslanmirza",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01975,7. Dönem (2021–2026),7. DÖNEM,345,2021- 2023 basılan kitaplar,,,2021,"1821 Yunan Devrimi, Andrianopoulou, Vakali",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01976,7. Dönem (2021–2026),7. DÖNEM,346,2021- 2023 basılan kitaplar,,,2021,"Sabiha Sertel: Hayatı ve Entelektüel Mirası, Barış Çatal",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01977,7. Dönem (2021–2026),7. DÖNEM,347,2021- 2023 basılan kitaplar,,,2021,"Adana Milli Mücadelesi, Suavi Aydın",hay4,publication,,uncertain_date,
TV01978,7. Dönem (2021–2026),7. DÖNEM,348,2021- 2023 basılan kitaplar,,,2021,"Kurtuluş Savaşı'nda Adana ve Adana'nın Kurtuluşu – Belgeler, Mehmet Ö. Alkan",müc4,publication,,uncertain_date,
TV01979,7. Dönem (2021–2026),7. DÖNEM,349,2021- 2023 basılan kitaplar,,,2021,"Osmanlı Devleti'nde Yurtluk-Ocaklık ve Hükümet Sancaklar, Çiftçi, Gürhan, Ekinci",kit   pro,publication,,uncertain_date,
TV01980,7. Dönem (2021–2026),7. DÖNEM,350,2021- 2023 basılan kitaplar,,,2021,"Bitmeyen Hikaye: Küresel Salgın Çağında Tarih, İsmail Yaşayanlar",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01981,7. Dönem (2021–2026),7. DÖNEM,351,2021- 2023 basılan kitaplar,,,2021,"Osmanlı'dan Cumhuriyet'e Süreklilik ve Değişim: Zafer Toprak Armağanı (1. ve 2. baskı), Mehmet Ö. Alkan (der.)",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01982,7. Dönem (2021–2026),7. DÖNEM,352,2021- 2023 basılan kitaplar,,,2021,"Osmanlı'da Meyhaneler ve Müdavimleri (2. baskı), İhsan Erdinçli",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01983,7. Dönem (2021–2026),7. DÖNEM,353,2021- 2023 basılan kitaplar,,,2021,"Demokrat Parti'de Parti İçi Muhalefet, Haydar Temür",ve 4,publication,,uncertain_date,
TV01984,7. Dönem (2021–2026),7. DÖNEM,354,2021- 2023 basılan kitaplar,,,2021,"Kıyam ve Kıtâl (2. baskı), Ümit Kurt, Güney Çeğin",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01985,7. Dönem (2021–2026),7. DÖNEM,355,2021- 2023 basılan kitaplar,,,2021,"Bir Muhabbet Kuşu: Zeki Müren (3. baskı), Ersoy Çak, Beşiroğlu",,publication,,uncertain_date,
TV01986,7. Dönem (2021–2026),7. DÖNEM,356,2021- 2023 basılan kitaplar,,,2021,"Tek Parti Dönemini Yeniden Düşünmek, Adak, Lamprou",,publication,,uncertain_date,
TV01987,7. Dönem (2021–2026),7. DÖNEM,357,2021- 2023 basılan kitaplar,,,2021,"100. Yılında Eskişehir'de İşgal ve Direniş, Kemal Yakut",,publication,,uncertain_date,
TV01988,7. Dönem (2021–2026),7. DÖNEM,358,2021- 2023 basılan kitaplar,,,2021,"100. Yılında Eskişehir'in Kurtuluşu, Kemal Yakut",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01989,7. Dönem (2021–2026),7. DÖNEM,359,2021- 2023 basılan kitaplar,,,2021,"100. Yılında Milli Mücadele ve Eskişehir, Yakut, Gürboğa",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01990,7. Dönem (2021–2026),7. DÖNEM,360,2021- 2023 basılan kitaplar,,,2021,"100. Yılında Milli Mücadele'de Eskişehir'de Sol, Mehmet Ö. Alkan",Yayın (Yurt Yayınları),publication,1,uncertain_date,
TV01991,7. Dönem (2021–2026),7. DÖNEM,361,2021- 2023 basılan kitaplar,,,2021,"100. Yılında Yunan Arşiv Kaynaklarında İşgal Eskişehir'i, Alkan, Ozil",Yayın (Yurt Yayınları),publication,1,uncertain_date,
